Customer_ID,Cluster_Label,Predicted_Churn,Churn_Probability,Predicted_Next_Quarter_Revenue,Risk_Score,Revenue_Potential_Score,Engagement_Score,Engagement_Level
14890,Discount-Heavy Stable,0,1.2170636585259955e-09,231.59595,8.89,27.76,50.62,Medium
13601,High Revenue Loyal,0,2.835335332970029e-09,27776.912,6.27,66.92,66.67,Medium
14707,High Revenue Loyal,0,1.6092922576755779e-09,214.14021,7.76,41.82,80.27,High
12694,Discount-Heavy Stable,0,8.6051111230368e-08,765.5624,7.73,35.38,57.43,Medium
14254,At-Risk SMB,0,4.2236645413630374e-10,1727.0242,15.04,12.27,15.94,Low
10386,Discount-Heavy Stable,0,2.305561186397426e-09,2890.6665,9.29,29.4,40.35,Low
14507,At-Risk SMB,1,0.9999998812500678,165.28265,65.98,18.22,28.74,Low
14709,High Revenue Loyal,0,2.2143790079934673e-09,12500.034,7.98,50.5,62.57,Medium
10537,At-Risk SMB,1,0.9999999967501432,1811.1365,68.37,21.8,35.63,Low
14810,High-Growth Startup,0,4.308598995627839e-10,252.11458,8.19,38.76,72.38,Medium
14213,At-Risk SMB,0,7.689040173661818e-10,1569.4274,10.81,21.78,37.59,Low
13508,Discount-Heavy Stable,1,0.999999970503018,-635.1277,58.49,25.51,43.93,Low
10202,Discount-Heavy Stable,0,2.1824694626263484e-09,420.72812,11.72,32.99,58.4,Medium
11333,At-Risk SMB,0,1.6339529776228254e-07,423.9085,14.89,20.66,35.24,Low
13503,High Revenue Loyal,0,2.835335332970029e-09,17713.281,7.58,59.32,72.17,Medium
12709,High Revenue Loyal,0,2.835335332970029e-09,18388.547,7.07,60.33,77.46,High
14022,High Revenue Loyal,0,1.1124649656555032e-09,195.86827,6.16,44.91,80.21,High
11855,Discount-Heavy Stable,0,2.7409616356190222e-09,4096.324,9.98,22.15,29.89,Low
14609,High Revenue Loyal,0,5.102473713425893e-10,266.4288,7.76,41.02,76.2,High
12873,High Revenue Loyal,0,3.4378031754910097e-10,208.92657,8.56,49.21,86.83,High
13031,High-Growth Startup,0,5.870103283248272e-10,1835.3947,9.32,37.45,59.66,Medium
11206,High Revenue Loyal,0,2.514141083657756e-09,1530.2048,6.27,40.68,71.24,Medium
11646,At-Risk SMB,1,0.9999993280674916,335.99124,63.87,16.94,31.03,Low
13418,High-Growth Startup,0,1.9851306731903952e-10,355.33337,8.16,37.0,63.09,Medium
13477,Discount-Heavy Stable,0,2.881462500880149e-09,3243.57,8.88,27.74,39.06,Low
12862,At-Risk SMB,0,1.6621707515553023e-09,2058.486,11.98,15.25,22.85,Low
11793,High Revenue Loyal,0,2.4501571412588137e-10,356.88367,6.67,37.49,67.98,Medium
13798,High-Growth Startup,0,2.940488027540372e-09,2782.6667,8.96,34.59,54.35,Medium
13369,High Revenue Loyal,0,2.6761833221247313e-09,10188.795,6.56,52.55,76.99,High
13368,High-Growth Startup,0,6.035099437392869e-08,264.90497,7.79,30.22,50.69,Medium
13534,High Revenue Loyal,0,1.4356604759246011e-09,562.3206,7.18,42.74,77.28,High
14530,High-Growth Startup,0,1.0079872768044677e-08,245.60387,9.68,30.94,52.64,Medium
13450,Discount-Heavy Stable,0,1.1832327740063255e-08,2357.4265,10.72,28.95,44.01,Low
10604,High-Growth Startup,0,9.91526832245997e-10,302.76105,8.89,39.47,72.54,Medium
13057,High-Growth Startup,0,5.959421727459513e-10,2676.1206,6.97,32.14,48.55,Low
14895,High-Growth Startup,0,5.896940693449011e-09,16306.711,9.68,50.07,59.54,Medium
10127,At-Risk SMB,1,0.9999999983301736,247.49202,59.36,13.94,27.06,Low
13877,High Revenue Loyal,0,5.691451643348806e-10,1761.2255,7.07,45.73,78.92,High
12936,At-Risk SMB,1,0.9999999279627662,2928.9766,61.78,21.4,28.86,Low
13532,High Revenue Loyal,0,2.377538178310818e-09,19711.484,7.47,66.74,83.03,High
12731,High Revenue Loyal,0,1.0355692544270474e-09,185.84174,7.29,45.16,83.39,High
10828,High Revenue Loyal,0,2.043917207172219e-09,240.9631,7.07,36.79,66.32,Medium
11640,High-Growth Startup,0,2.340539493605676e-09,5668.317,7.36,40.09,58.19,Medium
10985,High Revenue Loyal,0,1.9573397596428862e-09,2826.9036,6.67,45.28,81.55,High
13282,High Revenue Loyal,0,2.899534297351043e-09,6786.5073,7.32,53.82,83.4,High
14637,At-Risk SMB,0,3.822913742912173e-10,195.26976,11.07,17.66,30.31,Low
12189,High Revenue Loyal,0,2.835335332970029e-09,18386.252,7.07,60.33,79.51,High
14754,At-Risk SMB,1,0.9999999978914602,592.5892,64.85,23.17,39.18,Low
12444,At-Risk SMB,0,5.580429304522857e-10,1858.7792,13.06,16.91,22.81,Low
10363,High Revenue Loyal,0,2.2143790079934673e-09,20836.008,7.18,63.95,74.61,Medium
12350,High Revenue Loyal,0,1.617778511299446e-09,14087.083,7.07,66.29,94.22,High
10346,High-Growth Startup,0,2.814522037087419e-09,12147.307,8.81,45.42,56.45,Medium
10815,High Revenue Loyal,0,5.580971833133603e-10,2354.9558,7.07,48.82,86.51,High
13206,At-Risk SMB,0,2.0489463888079354e-09,2529.7964,12.67,17.13,22.33,Low
14291,High Revenue Loyal,0,2.471214507338004e-09,7971.3384,6.56,48.77,77.69,High
14943,High-Growth Startup,0,5.42270782283587e-10,3137.335,8.41,41.65,67.73,Medium
13326,Discount-Heavy Stable,0,7.977430960941191e-09,1090.5253,11.6,25.22,37.84,Low
14107,High-Growth Startup,0,7.461708427654545e-10,1898.6503,7.29,39.5,64.3,Medium
12117,High Revenue Loyal,0,2.195385967534493e-09,21183.197,7.29,60.87,64.8,Medium
11835,High Revenue Loyal,0,3.8339917368209735e-09,20467.889,7.36,71.88,90.52,High
10794,High Revenue Loyal,0,2.2143790079934673e-09,14074.045,9.18,52.64,66.1,Medium
14876,High-Growth Startup,0,2.370185970925705e-09,11300.459,8.3,45.34,58.69,Medium
12675,High-Growth Startup,0,3.5578892948408553e-09,10490.48,7.98,50.09,66.73,Medium
10095,At-Risk SMB,0,4.865990393052981e-07,-175.7509,12.72,17.75,31.98,Low
14226,Discount-Heavy Stable,0,2.9194005969866053e-09,2542.938,8.27,27.78,43.38,Low
13757,High Revenue Loyal,0,2.2188474150704247e-09,5186.529,6.96,44.64,70.89,Medium
12892,Discount-Heavy Stable,0,2.398094844728835e-09,207.41528,8.16,31.61,54.74,Medium
12372,At-Risk SMB,1,0.9999999834208712,-243.11948,58.4,18.82,32.66,Low
14280,High-Growth Startup,0,6.9130848627804006e-09,277.41806,8.96,28.44,51.66,Medium
14571,At-Risk SMB,0,4.227305337815106e-08,1718.5276,14.44,15.46,22.48,Low
13229,High-Growth Startup,1,0.9999997167973582,1368.9329,58.89,31.97,56.69,Medium
12854,At-Risk SMB,0,4.1852870029461547e-10,1708.8912,10.89,22.67,33.23,Low
12913,At-Risk SMB,0,1.7642210318673747e-09,3394.6003,10.09,19.75,31.24,Low
11866,Discount-Heavy Stable,0,3.7475146814735075e-09,7619.208,9.14,36.28,52.36,Medium
11858,High Revenue Loyal,0,2.471214507338004e-09,23117.773,7.18,68.97,76.2,High
12646,Discount-Heavy Stable,0,1.6132879045535094e-09,188.6056,8.89,32.24,52.34,Medium
12244,High Revenue Loyal,0,2.835335332970029e-09,15659.855,7.76,58.94,79.96,High
12337,Discount-Heavy Stable,0,1.8057440287961846e-09,230.5834,10.78,27.56,44.85,Low
10951,At-Risk SMB,0,2.4781156454295827e-09,1757.0715,12.42,22.24,37.44,Low
13069,High-Growth Startup,0,2.835335332970029e-09,7516.183,7.69,45.22,60.95,Medium
11121,High-Growth Startup,0,2.874481810685537e-09,14389.989,7.87,50.19,59.99,Medium
12598,At-Risk SMB,0,1.318902107759274e-09,15.552527,10.92,15.44,26.77,Low
12205,At-Risk SMB,0,1.7806861957420154e-08,408.57727,13.57,14.17,26.56,Low
10420,Discount-Heavy Stable,0,3.430127559413308e-09,8631.669,9.18,39.68,48.87,Low
10923,High-Growth Startup,0,6.207784419437827e-09,367.527,8.63,31.13,53.66,Medium
11255,High Revenue Loyal,0,4.084121780551911e-10,270.74747,9.5,43.12,74.96,Medium
10478,High-Growth Startup,0,2.4504317930306422e-09,13122.98,9.46,43.85,49.05,Low
12036,High-Growth Startup,0,9.291023091532052e-10,2322.454,9.57,34.95,53.9,Medium
11203,Discount-Heavy Stable,0,2.927341812321542e-09,7663.0083,10.09,38.09,46.91,Low
12627,High-Growth Startup,0,1.3194788550419654e-09,2844.6978,10.83,41.4,60.17,Medium
14966,High Revenue Loyal,0,2.835335332970029e-09,17629.19,7.07,60.96,71.27,Medium
11971,At-Risk SMB,1,0.9999999893842292,-450.4784,59.58,10.72,15.34,Low
13111,At-Risk SMB,1,0.999999996399827,1916.035,65.98,14.77,22.36,Low
14019,High Revenue Loyal,0,2.1761456645649342e-09,193.3478,6.67,42.26,80.2,High
12152,High Revenue Loyal,1,0.9999999808251362,175.89355,57.98,46.03,83.45,High
13688,Discount-Heavy Stable,0,7.20676703940416e-08,109.22686,9.18,26.5,47.43,Low
11998,At-Risk SMB,0,5.880565139576165e-09,3431.7383,13.17,20.08,28.24,Low
14034,At-Risk SMB,0,4.035086437385879e-07,-6.6156507,11.72,24.31,40.49,Low
13055,High-Growth Startup,0,5.4472237568706986e-08,262.1644,9.57,32.53,53.52,Medium
11249,Discount-Heavy Stable,1,0.9999999557961952,1875.3477,58.41,29.19,51.14,Medium
12193,High-Growth Startup,0,2.279347872946094e-09,11060.339,8.95,47.29,65.83,Medium
12713,High Revenue Loyal,0,1.3793426142679231e-09,1324.8986,7.07,43.5,80.3,High
10993,High-Growth Startup,0,2.7684810457909467e-09,4835.406,9.07,30.27,48.34,Low
12191,High Revenue Loyal,0,3.8339917368209735e-09,24077.246,7.36,70.62,74.78,Medium
13763,High Revenue Loyal,0,3.986028303636881e-09,6769.2236,7.36,48.46,74.13,Medium
13598,Discount-Heavy Stable,0,3.088434629625003e-09,272.16107,11.1,33.38,58.2,Medium
11319,High-Growth Startup,0,2.1238504562912462e-09,9574.784,8.3,52.72,74.92,Medium
11864,At-Risk SMB,1,0.9999999983708374,1391.2137,70.93,18.45,28.99,Low
12344,High Revenue Loyal,0,3.8339917368209735e-09,20903.182,8.56,67.99,82.22,High
12450,High-Growth Startup,0,2.719420758182027e-09,11975.766,8.7,49.65,60.54,Medium
12137,At-Risk SMB,0,4.673144559474415e-10,1772.4161,11.18,21.32,34.48,Low
11066,Discount-Heavy Stable,1,0.9999999984947744,284.14136,57.59,24.4,44.66,Low
10871,High-Growth Startup,0,3.4610968578110924e-10,550.16016,7.47,30.88,50.17,Medium
14228,High Revenue Loyal,0,2.377538178310818e-09,14747.9,6.96,59.6,81.05,High
12622,Discount-Heavy Stable,0,8.405382358296185e-10,219.68889,8.99,33.22,54.78,Medium
10078,High-Growth Startup,0,2.860195244418932e-09,6480.533,7.5,41.97,57.61,Medium
12899,High-Growth Startup,0,4.836534567580437e-10,2831.366,7.18,38.29,62.88,Medium
11315,High Revenue Loyal,0,3.5084230277023476e-10,421.95776,6.89,47.24,84.45,High
14509,High-Growth Startup,0,1.3530862833540804e-10,329.47443,8.56,33.48,54.22,Medium
10873,Discount-Heavy Stable,0,2.430906138812976e-09,6229.801,8.89,30.86,43.95,Low
13851,At-Risk SMB,0,2.1287406843160688e-09,1996.2057,11.76,18.92,33.57,Low
14935,High-Growth Startup,0,1.920044680950016e-09,1120.3015,7.07,35.48,59.18,Medium
12966,At-Risk SMB,1,0.9999999995654444,262.29166,63.34,18.54,27.87,Low
13392,High-Growth Startup,0,5.022737708985551e-09,740.90784,8.09,29.25,54.2,Medium
12561,High-Growth Startup,1,0.99999998862655,-75.9534,59.94,27.11,51.62,Medium
12613,At-Risk SMB,0,3.583712956402129e-09,363.47452,11.83,19.8,38.65,Low
12636,At-Risk SMB,0,1.4563346419240923e-09,2128.388,14.1,14.21,20.16,Low
13531,High Revenue Loyal,0,3.4076073768436284e-08,1298.5625,7.36,41.46,76.15,High
10376,High Revenue Loyal,0,1.0882914687873716e-08,-116.73364,7.36,40.15,77.43,High
11909,Discount-Heavy Stable,0,1.986540879531329e-09,190.18127,6.89,29.95,55.05,Medium
14468,High-Growth Startup,0,3.028515976688017e-10,1680.6588,8.96,38.57,63.14,Medium
14516,At-Risk SMB,0,5.273244947034933e-09,34.385918,11.87,20.95,34.42,Low
14028,High-Growth Startup,0,3.384994536489339e-09,8390.7295,8.3,47.67,64.31,Medium
11605,High Revenue Loyal,0,2.064633253286071e-09,361.94003,8.49,40.97,75.6,High
11119,High Revenue Loyal,0,4.0283859519214917e-10,2038.2721,7.29,43.38,73.48,Medium
13678,High-Growth Startup,0,2.207184151494435e-09,1217.8883,7.69,39.64,68.58,Medium
13491,High-Growth Startup,0,4.3640785778682e-09,1617.7899,8.96,31.68,55.04,Medium
12434,At-Risk SMB,0,7.300104556506392e-10,1732.1019,10.66,15.31,28.26,Low
12959,High Revenue Loyal,0,3.621231910659752e-08,19730.402,7.36,60.51,70.62,Medium
11995,At-Risk SMB,0,2.0404227895512032e-08,394.78967,12.15,22.46,36.79,Low
12691,Discount-Heavy Stable,0,2.8753853902695156e-09,5410.5605,8.74,37.13,54.33,Medium
14663,At-Risk SMB,0,1.3074450699041824e-08,616.7776,10.63,14.6,20.96,Low
12377,Discount-Heavy Stable,0,3.0335414110848343e-09,7189.3354,10.04,33.54,42.26,Low
11343,At-Risk SMB,1,0.99999999997986,-340.23587,71.65,11.79,19.49,Low
10321,Discount-Heavy Stable,1,0.9999999997400042,3801.3638,60.16,31.05,44.78,Low
11620,High Revenue Loyal,0,3.070472127592522e-09,3212.0334,8.49,43.5,70.34,Medium
13714,High-Growth Startup,0,7.165722718788933e-10,185.85754,8.56,25.9,42.33,Low
12061,Discount-Heavy Stable,0,4.815853043395471e-09,539.6261,10.27,33.2,56.45,Medium
12220,At-Risk SMB,0,1.3123265388950511e-08,375.19708,14.59,14.82,20.9,Low
11674,High Revenue Loyal,0,5.449898989287475e-10,2104.2966,7.36,45.09,79.5,High
10261,High Revenue Loyal,0,3.184768494929352e-10,188.83313,9.58,35.37,65.44,Medium
14555,High Revenue Loyal,0,2.835335332970029e-09,19441.99,8.96,68.51,85.1,High
12040,High-Growth Startup,0,5.361146347328252e-10,369.21774,8.38,32.47,54.89,Medium
10902,High Revenue Loyal,0,4.5436581880047324e-09,23923.836,8.16,77.58,91.47,High
13745,High Revenue Loyal,0,6.713162828015051e-10,1326.93,7.47,50.92,93.94,High
12027,Discount-Heavy Stable,0,3.606409356404796e-10,1693.2872,9.47,32.41,49.13,Low
14235,High Revenue Loyal,0,4.351435818763247e-09,18435.494,9.07,61.69,73.46,Medium
11918,High-Growth Startup,0,2.1525686922319776e-08,356.95462,9.24,32.35,55.96,Medium
11829,Discount-Heavy Stable,0,2.9566975231314864e-10,1571.8807,11.24,30.06,46.51,Low
11574,Discount-Heavy Stable,0,7.119107554118207e-10,1629.7341,8.99,39.06,65.47,Medium
14531,High-Growth Startup,0,5.9930924687634995e-09,6668.4614,9.17,32.78,39.14,Low
14209,At-Risk SMB,0,2.833011247505474e-07,41.17869,17.79,15.75,29.37,Low
10225,High Revenue Loyal,0,4.185405152616078e-09,32936.742,7.76,86.09,90.61,High
10724,Discount-Heavy Stable,0,1.6004635508547894e-09,791.8705,7.76,29.5,48.74,Low
14625,High Revenue Loyal,0,1.914501249633752e-09,14175.055,6.96,66.15,94.22,High
11142,High-Growth Startup,1,0.9999999991637492,4110.963,59.97,34.95,56.82,Medium
12763,High Revenue Loyal,0,4.26159775726558e-09,-96.3279,8.56,46.84,88.93,High
10847,At-Risk SMB,0,1.3318637200766518e-07,71.53157,12.97,15.71,24.62,Low
14290,High-Growth Startup,0,7.585805828062453e-09,11239.811,9.68,41.7,38.84,Low
12552,At-Risk SMB,0,1.0119726058117091e-09,356.57117,13.31,14.29,25.36,Low
12929,At-Risk SMB,1,0.999999999156996,549.0652,60.67,11.86,21.73,Low
10118,High-Growth Startup,0,3.4642675488896975e-08,207.98154,8.52,37.21,69.63,Medium
10646,Discount-Heavy Stable,1,0.9999999441940072,-84.74296,58.96,23.05,43.41,Low
10004,High-Growth Startup,0,3.430127559413308e-09,7089.6313,9.07,34.86,46.84,Low
14171,Discount-Heavy Stable,0,2.5105393930662428e-08,269.23273,13.3,22.01,35.36,Low
10468,Discount-Heavy Stable,0,2.937000189243549e-09,2780.6562,8.38,31.59,47.33,Low
10006,Discount-Heavy Stable,0,3.632282208599613e-09,7301.9443,8.59,34.25,40.51,Low
10920,High-Growth Startup,0,4.964913806363081e-09,14581.318,8.16,46.66,52.85,Medium
12596,Discount-Heavy Stable,0,1.3439724418027232e-08,606.13794,9.78,28.97,48.59,Low
14325,High Revenue Loyal,0,2.4039455158701333e-09,16650.152,6.56,57.56,67.51,Medium
11064,High-Growth Startup,0,6.977268786116908e-09,12013.781,10.25,46.36,56.18,Medium
12591,High-Growth Startup,0,3.307730545084785e-09,13485.397,10.8,49.76,61.03,Medium
10243,High Revenue Loyal,0,3.6772499517062245e-09,34062.07,6.59,82.23,79.3,High
11161,High Revenue Loyal,0,1.6790409246823142e-09,297.9606,8.16,44.98,83.45,High
12871,High-Growth Startup,0,2.835335332970029e-09,12740.566,7.76,50.9,67.54,Medium
13736,Discount-Heavy Stable,0,2.181868465092806e-09,8267.998,10.34,41.16,51.65,Medium
12398,High Revenue Loyal,0,5.209781453319558e-09,33204.56,6.96,70.53,56.07,Medium
13518,High Revenue Loyal,0,2.835335332970029e-09,17529.02,6.78,67.21,86.44,High
13422,At-Risk SMB,0,1.1822359241996773e-07,-41.27473,8.96,13.32,24.73,Low
12564,At-Risk SMB,0,1.4627696735471201e-09,2383.1711,12.11,19.8,33.83,Low
11606,High Revenue Loyal,0,2.835335332970029e-09,19426.123,7.47,61.67,69.73,Medium
14977,At-Risk SMB,0,2.9246887150174155e-10,17.71948,11.07,14.33,26.27,Low
12325,High Revenue Loyal,0,5.704976481999931e-10,392.29453,6.56,43.73,82.42,High
12710,High-Growth Startup,0,4.144590344496919e-10,2057.0312,8.96,33.23,53.68,Medium
14535,At-Risk SMB,1,0.999999999743101,-461.69272,67.98,16.97,30.43,Low
11313,High-Growth Startup,0,1.3968460931922624e-09,1208.4381,10.19,32.63,55.09,Medium
13449,At-Risk SMB,1,0.9999995746909468,1228.7494,62.71,14.74,26.26,Low
13813,High-Growth Startup,0,1.8303370824261198e-09,3455.2651,9.21,35.1,58.98,Medium
12696,High Revenue Loyal,0,3.2591941586487253e-09,4711.1567,7.07,52.03,91.69,High
12363,At-Risk SMB,0,1.776175704806452e-07,57.065533,13.43,13.0,23.76,Low
11976,High Revenue Loyal,0,3.824516109897026e-09,23214.84,7.58,65.39,72.46,Medium
13515,Discount-Heavy Stable,0,2.2180700759783715e-08,9369.834,10.49,32.47,37.02,Low
11762,High Revenue Loyal,0,1.617778511299446e-09,5942.523,7.69,51.29,80.64,High
12740,High-Growth Startup,0,2.8963197969237024e-08,7994.158,8.89,38.12,52.69,Medium
14803,High Revenue Loyal,0,4.540794999277451e-09,361.23022,6.96,41.41,80.07,High
12473,High-Growth Startup,0,2.955753924112682e-09,7508.142,8.01,43.14,58.64,Medium
14008,High Revenue Loyal,0,2.835335332970029e-09,26265.258,6.96,66.81,68.53,Medium
11494,High-Growth Startup,0,2.471214507338004e-09,6454.568,7.36,46.51,66.54,Medium
14207,High Revenue Loyal,0,3.2591941586487253e-09,4202.917,8.56,42.72,67.92,Medium
12159,At-Risk SMB,0,3.70606935180836e-07,227.17845,10.38,20.5,39.13,Low
11170,High Revenue Loyal,0,8.177545172992354e-10,408.96573,9.1,42.49,75.83,High
14656,Discount-Heavy Stable,0,4.479821292732834e-09,5058.748,7.79,45.02,67.38,Medium
10233,Discount-Heavy Stable,0,1.1071342281385457e-08,5865.867,10.62,31.38,35.75,Low
10067,High-Growth Startup,0,4.4461716794068715e-10,2696.5583,8.78,37.15,63.5,Medium
11604,Discount-Heavy Stable,0,3.6118748208702075e-09,5604.6704,8.16,29.83,38.6,Low
13284,High Revenue Loyal,0,2.835335332970029e-09,5272.0156,6.56,52.38,82.91,High
13597,Discount-Heavy Stable,0,2.3187839189615734e-08,131.29608,7.87,27.75,48.08,Low
10126,At-Risk SMB,0,2.5965845673707452e-09,4138.557,14.26,23.05,31.49,Low
11297,High Revenue Loyal,0,2.072208803426337e-09,12479.611,9.47,55.9,77.16,High
11977,At-Risk SMB,0,3.492264486382056e-10,1757.8162,11.39,23.22,42.53,Low
14657,Discount-Heavy Stable,1,0.9999999975369716,509.99643,57.18,26.91,41.39,Low
14621,High Revenue Loyal,0,1.717761196805973e-09,959.1641,6.96,38.49,68.63,Medium
12076,At-Risk SMB,0,1.239499968951e-10,1553.0948,11.54,20.89,37.09,Low
13087,High Revenue Loyal,0,5.1716752150940245e-08,161.76604,8.09,44.64,79.76,High
14482,High-Growth Startup,0,3.8339917368209735e-09,14039.552,9.76,50.47,61.32,Medium
13346,High-Growth Startup,0,4.6182300383390137e-10,2380.7207,10.19,41.93,64.34,Medium
14604,High-Growth Startup,0,3.638048794700664e-09,7334.5674,8.89,43.7,61.45,Medium
12798,At-Risk SMB,0,8.930382755418626e-08,-179.19598,8.16,14.3,22.19,Low
10919,At-Risk SMB,0,1.0582322755332993e-07,188.14397,13.28,22.22,36.24,Low
11647,High Revenue Loyal,0,2.247117607734243e-09,19456.701,8.41,61.99,76.4,High
10365,High-Growth Startup,0,8.976690033947281e-09,1310.6749,10.16,32.47,54.65,Medium
13288,At-Risk SMB,1,0.9999999737044548,-456.97745,68.18,17.89,34.22,Low
12126,At-Risk SMB,1,0.9999999939222386,-473.69806,65.62,9.94,15.43,Low
14124,At-Risk SMB,1,0.9999999989157892,186.36246,61.5,22.38,34.99,Low
10526,At-Risk SMB,0,5.907357710088078e-07,57.065533,11.07,16.13,27.83,Low
10056,High-Growth Startup,0,6.149366319353461e-09,11207.6045,10.75,51.52,71.15,Medium
10639,High-Growth Startup,0,3.8339917368209735e-09,10254.716,8.56,43.2,55.88,Medium
10303,At-Risk SMB,0,9.91246486011625e-07,-66.84887,15.76,23.85,41.31,Low
12767,At-Risk SMB,0,3.707973766320741e-08,268.15237,10.89,19.37,32.46,Low
11277,High Revenue Loyal,1,0.9999999970915884,2221.3384,57.58,37.32,65.33,Medium
12056,At-Risk SMB,0,1.9757388361258233e-09,2331.2651,12.97,22.35,35.37,Low
14433,Discount-Heavy Stable,0,6.36804808810042e-10,1991.8582,8.89,34.18,54.65,Medium
13645,High Revenue Loyal,0,3.8339917368209735e-09,23735.762,6.96,66.1,68.56,Medium
14144,At-Risk SMB,1,0.999999993003798,-238.74696,65.54,20.41,34.49,Low
12879,At-Risk SMB,1,0.999999993036346,-385.07562,64.12,17.93,33.87,Low
14203,High Revenue Loyal,0,2.383326536792617e-09,21392.77,7.18,66.06,75.4,High
12287,Discount-Heavy Stable,0,3.165295805374326e-09,6121.228,8.63,41.32,61.74,Medium
12262,Discount-Heavy Stable,0,3.3129428727839484e-09,5573.5034,7.39,36.5,47.29,Low
12297,High-Growth Startup,0,7.102074261421252e-08,199.71608,10.12,35.29,63.8,Medium
11754,Discount-Heavy Stable,0,6.2065411368214e-10,230.50114,8.96,30.33,50.38,Medium
11969,At-Risk SMB,0,1.4473424853681464e-08,647.7855,12.67,18.68,33.43,Low
14488,High Revenue Loyal,0,7.35124311584432e-10,1967.3423,6.16,48.57,83.59,High
13118,High-Growth Startup,0,3.341620968810214e-09,10686.712,8.49,51.16,62.92,Medium
12394,High Revenue Loyal,0,2.1984254090955303e-08,158.08623,8.96,45.15,82.42,High
